,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
63332,348817,2510272,Low,WD,INTOXICATED PERS,P171410944,2300 MCCULLOH ST,39.310874,-76.637479,2017-05-21
63569,349095,2500762,Low,SE,INTOXICATED PERS,P171381041,2000 E LOMBARD ST,39.290572999999995,-76.58891,2017-05-18
63714,349263,2522338,Low,ND,INTOXICATED PERS,P171451370,2100 BLK MARYLAND AV,39.313322,-76.61805,2017-05-25
63770,349328,2507423,Low,WD,INTOXICATED PERS,P171401251,1000 W FAYETTE ST,39.289854,-76.633984,2017-05-20
63992,349604,2542816,Low,SW,INTOXICATED PERS,P171521415,500 BLK POPLAR GROVE ST,39.293217999999996,-76.66484399999999,2017-06-01
64376,350102,2538308,Low,NE,INTOXICATED PERS,P171503021,2700 KENNEDY AV,39.32292,-76.594441,2017-05-30
64591,350367,2528705,Low,SE,INTOXICATED PERS,P171471392,1800 PORTAL ST,39.271254,-76.535782,2017-05-27
64946,350827,2554123,Low,ED,INTOXICATED PERS,P171560610,500 FALLSWAY,39.295984999999995,-76.60993,2017-06-05
65058,350978,2550449,Low,SE,INTOXICATED PERS,P171543097,300 S PATTERSON PARK AV,39.287794,-76.58444899999999,2017-06-03
65130,351068,2550984,Low,SD,INTOXICATED PERS,P171550242,100 W OSTEND ST,39.274673,-76.615933,2017-06-04
65177,351132,2553708,Low,ED,INTOXICATED PERS,P171560126,2300 ASHLAND AV,39.300869,-76.584793,2017-06-05
65249,351220,2554975,Low,CD,INTOXICATED PERS,P171561557,300 N CHARLES ST,39.292683000000004,-76.615368,2017-06-05
65251,351222,2561963,Low,SE,INTOXICATED PERS,P171582482,100 BLK N PATTERSON PARK AV,39.293206,-76.58477099999999,2017-06-07
65577,351637,2587842,Low,SD,INTOXICATED PERS,P171670541,100 W PATAPSCO AV,39.239215,-76.61151,2017-06-16
65948,352117,2575000,Low,ND,INTOXICATED PERS,P171623042,2500 W BELVEDERE AV,39.352908,-76.666818,2017-06-11
66195,352445,2570440,Low,SE,INTOXICATED PERS,P171611415,1100 DUNDALK AV,39.281484999999996,-76.535515,2017-06-10
66805,353230,2591499,Low,ND,INTOXICATED PERS,P171681157,4000 FALLS RD,39.336991999999995,-76.63691899999999,2017-06-17
67266,353796,2616006,Low,SD,INTOXICATED PERS,P171761755,900 STOLL ST,39.230614,-76.599724,2017-06-25
67522,354115,2633659,Low,SD,INTOXICATED PERS,P171821490,500 E PATAPSCO AV,39.236714,-76.60361400000001,2017-07-01
67570,354175,2603447,Low,CD,INTOXICATED PERS,P171721252,200 BLK W MULBERRY ST,39.294007,-76.618206,2017-06-21
67730,354370,2630446,Low,SD,INTOXICATED PERS,P171811299,1700 W PRATT ST,39.285253999999995,-76.643858,2017-06-30
67963,354652,2633243,Low,SE,INTOXICATED PERS,P171821020,1700 THAMES ST,39.281847,-76.592522,2017-07-01
68384,355171,2642403,Low,CD,INTOXICATED PERS,P171851379,200 BLK W BALTIMORE ST,39.2894,-76.618382,2017-07-04
68821,355717,2673950,Low,SD,INTOXICATED PERS,P171960412,400 RUSSELL ST,39.284514,-76.623476,2017-07-15
68923,355845,2659939,Low,NW,INTOXICATED PERS,P171911437,4200 PARK HEIGHTS AV,39.336755,-76.664313,2017-07-10
69069,356036,2662716,Low,SW,INTOXICATED PERS,P171921378,4000 FREDERICK AV,39.281748,-76.68211600000001,2017-07-11
69155,356159,2660446,Low,SE,INTOXICATED PERS,P171912015,100 S BROADWAY,39.290192,-76.593874,2017-07-10
69438,356515,2673592,Low,SD,INTOXICATED PERS,P171953433,1000 LIGHT ST,39.278178000000004,-76.612521,2017-07-14
70365,357687,2697902,Low,SD,INTOXICATED PERS,P172041361,RIVERSIDE PARK,39.472221000000005,-76.242681,2017-07-23
70658,358051,2723075,Low,WD,INTOXICATED PERS,P172130923,1500 N WOODYEAR ST,39.306521999999994,-76.640839,2017-08-01
71075,358590,2746081,Low,NW,INTOXICATED PERS,P172211396,3000 GARRISON BL,39.322068,-76.679634,2017-08-09
71197,358744,2729484,Low,WD,INTOXICATED PERS,P172151488,2100 N FULTON AV,39.312112,-76.646654,2017-08-03
71851,359567,2761643,Low,ND,INTOXICATED PERS,P172270154,3600 ROLAND AV,39.330267,-76.632612,2017-08-15
